1,100
2,100
3,100
4,100
5,97.59036144578313
6,91.34615384615384
7,97.14285714285714
8,97.29729729729729
9,100
10,97.33333333333333
11,100
12,100
13,100
14,100
15,100
16,100
17,100
18,98.19277108433735
19,100
20,100
21,100
22,100
23,100
24,100
25,85.86956521739131
26,100
27,100
28,100
29,100
30,100
31,100
32,100
33,100
34,95.1219512195122
35,100
36,100
37,100
38,100
39,100
40,100
41,99.64285714285714
42,100
43,88.81987577639751
44,100
45,100
46,100
47,100
48,100
49,100
50,100
51,100
52,100
53,100
54,85.29411764705883
55,100
56,100
57,100
58,96.6887417218543
59,100
60,100
61,100
62,100
63,100
64,100
65,100
66,100
67,100
68,89.0909090909091
69,100
70,100
71,100
72,100
73,100
74,100
75,100
76,100
77,95.1219512195122
78,100
79,100
80,100
81,100
82,100
83,94.23076923076923
84,100
85,100
86,100
87,100
88,97.81420765027322
89,100
90,100
91,100
92,100
93,100
94,100
95,100
96,100
97,100
98,100
99,100
100,100
101,100
102,100
103,100
104,100
105,100
106,100
107,100
108,100
109,100
110,100
111,100
112,93.89312977099237
113,100
114,100
115,93.5960591133005
116,100
117,75.90361445783132
118,100
119,100
120,96.35416666666667
121,100
122,94.9748743718593
123,100
124,100
125,100
126,100
127,100
128,100
129,93.4959349593496
130,100
131,100
132,100
133,100
134,46.58385093167702
135,100
136,100
137,92.63157894736842
138,73.33333333333333
139,91.30434782608695
140,100
141,100
142,85.57692307692308
143,100
144,96.2566844919786
145,100
146,100
147,100
148,100
149,100
150,89.65517241379311
151,44.61538461538461
152,100
153,81.72043010752688
154,100
155,100
156,95.1048951048951
157,100
158,100
159,86.20689655172414
160,100
161,100
162,100
163,100
164,100
165,100
166,100
167,100
168,100
169,100
170,100
171,100
172,100
173,100
174,94.91525423728814
175,100
176,100
177,100
178,96.85534591194968
179,100
180,100
181,93.10344827586206
182,88.88888888888889
183,100
184,100
185,100
186,100
187,100
188,100
189,100
190,100
191,100
192,100
193,100
194,100
195,100
196,93.33333333333333
197,100
198,100
199,100
200,95.14563106796116
201,97.10144927536231
202,100
203,93.75
204,96.63865546218487
205,100
206,95.6043956043956
207,100
208,92.15686274509804
209,100
210,100
211,92.15686274509804
212,100
213,100
214,100
215,100
216,97.75280898876404
217,100
218,100
219,94.84536082474227
220,100
221,100
222,100
223,90.66666666666667
224,100
225,100
226,81.0126582278481
227,100
228,100
229,97.46192893401015
230,95.07042253521126
231,100
232,89.10891089108911
233,91.54228855721394
234,100
235,100
236,100
237,97.29729729729729
238,100
239,100
240,100
241,100
242,100
243,91.42857142857143
244,100
245,100
246,100
247,87.27272727272728
248,90.27777777777777
249,100
250,100
251,100
252,94.70899470899471
253,100
254,100
255,100
256,100
257,93.90243902439025
258,100
259,90.0990099009901
260,100
261,100
262,95.6896551724138
263,100
264,100
265,100
266,100
267,100
268,100
269,100
270,90.7103825136612
271,93.4640522875817
272,100
273,100
274,100
275,97.53086419753086
276,78.125
277,95.23809523809524
278,100
279,100
280,100
281,82.85714285714286
282,100
283,95.72649572649573
284,99.10714285714286
285,100
286,100
287,93.18181818181819
288,100
289,100
290,100
291,100
292,97.10144927536231
293,100
294,100
295,100
296,93.22033898305085
297,100
298,99.47916666666667
299,100
300,100
301,96.05263157894737
302,100
303,100
304,100
305,100
306,100
307,100
308,100
309,100
310,100
311,100
312,100
313,100
314,100
315,100
316,100
317,94.38202247191012
318,100
319,100
320,97.61904761904762
321,100
322,100
323,95.08196721311475
324,100
325,95.96774193548387
326,100
327,100
328,100
329,100
330,80
331,88
332,87.38738738738739
333,100
334,95.95375722543352
335,100
336,100
337,100
338,92.3076923076923
339,100
340,100
341,100
342,100
343,100
344,100
345,100
346,100
347,100
348,100
349,97.05882352941177
350,100
351,90.78947368421052
352,100
353,90.19607843137254
354,100
355,92.90322580645162
356,100
357,100
358,100
359,100
360,100
361,100
362,100
363,100
364,100
365,100
366,100
367,89.43661971830986
368,100
369,100
370,97.74011299435028
371,100
372,100
373,100
374,97.22222222222223
375,100
376,94.30379746835443
377,100
378,100
379,100
380,91.0344827586207
381,100
382,100
383,96.3302752293578
384,100
385,100
386,100
387,100
388,100
389,100
390,100
391,100
392,12.62135922330097
393,90.81632653061224
394,100
395,100
396,100
397,100
398,100
399,94.56521739130434
400,100
401,100
402,100
403,100
404,77.77777777777777
405,100
406,100
407,100
408,100
409,100
410,99.26739926739927
411,100
412,100
413,100
414,100
415,100
416,100
417,98.87005649717514
418,100
419,100
420,100
421,100
422,100
423,93.54838709677419
424,100
425,96.58536585365853
426,100
427,100
428,100
429,96.36363636363636
430,100
431,94.23076923076923
432,87.34177215189874
433,100
434,100
435,98
436,100
437,100
438,93.10344827586206
439,95.76719576719577
440,100
441,91.48936170212767
442,100
443,100
444,100
445,100
446,67.41573033707866
447,97.96954314720813
448,100
449,100
450,98.36065573770492
451,100
452,100
453,100
454,100
455,100
456,95.08196721311475
457,100
458,100
459,93.93939393939394
460,100
461,100
462,100
463,100
464,100
465,94.25287356321839
466,96.96969696969697
467,92.3076923076923
468,98.49246231155779
469,100
470,100
471,100
472,96.44444444444444
473,100
474,100
475,95.13888888888889
476,100
477,81.72043010752688
478,89.74358974358975
479,97.5609756097561
480,100
481,100
482,93.45794392523365
483,100
484,100
485,84.21052631578948
486,91
487,94.11764705882354
488,100
489,100
490,100
491,100
492,100
493,100
494,100
495,77.44360902255639
496,100
497,62.93103448275862
498,100
499,100
500,100
501,91.33858267716535
502,100
503,100
504,100
505,92.5925925925926
506,96.72131147540983
507,100
508,100
509,100
510,100
511,91.57303370786516
512,100
513,100
514,100
515,100
516,100
517,100
518,100
519,91.01796407185628
520,100
521,100
522,97.47899159663865
523,100
524,89.47368421052632
525,88.73239436619718
526,100
527,100
528,96.3855421686747
529,100
530,100
531,90.1639344262295
532,92.72727272727273
533,96.47058823529412
534,100
535,100
536,86.56716417910448
537,100
538,100
539,91.61290322580645
540,100
541,100
542,100
543,100
544,100
545,97.45222929936305
546,100
547,97.93814432989691
548,89.77272727272727
549,100
550,100
551,100
552,100
553,100
554,95.71428571428571
555,100
556,100
557,100
558,100
559,100
560,96.64804469273743
561,100
562,100
563,89.70588235294117
564,90.12345679012346
565,95.20547945205479
566,96.62921348314607
567,78.26086956521739
568,100
569,100
570,100
571,100
572,100
573,100
574,100
575,100
576,95.61752988047809
577,20.689655172413794
578,89.07563025210084
579,100
580,100
581,100
582,77.6470588235294
583,100
584,100
585,94.66666666666667
586,100
587,97.24770642201835
588,100
589,98.39572192513369
590,98.4375
591,95.39170506912443
592,100
593,100
594,18.181818181818173
595,100
596,100
597,100
598,97.48427672955975
599,100
600,100
601,100
602,95.88235294117646
603,100
604,100
605,100
606,100
607,100
608,97.9020979020979
609,93.85964912280701
610,100
611,98.38709677419355
612,86.4406779661017
613,100
614,93.7007874015748
615,100
616,100
617,91.50943396226415
618,86.82170542635659
619,100
620,100
621,89.92248062015504
622,87.60330578512396
623,93.7984496124031
624,100
625,100
626,100
627,67.35751295336787
628,100
629,100
630,100
631,100
632,100
633,100
634,95.49549549549549
635,79.45205479452055
636,100
637,100
638,81.72043010752688
639,100
640,100
641,100
642,100
643,96.62921348314607
644,100
645,100
646,97.08333333333333
647,95.60975609756098
648,100
649,100
650,100
651,100
652,100
653,94.36619718309859
654,96.12403100775194
655,67.12328767123287
656,100
657,100
658,97.52066115702479
659,100
660,100
661,100
662,100
663,100
664,56.626506024096386
665,89.47368421052632
666,100
667,93.38842975206612
668,97.5
669,99.39393939393939
670,69.65174129353234
671,72.17741935483872
672,100
673,100
674,86.73469387755102
675,87.3015873015873
676,100
677,100
678,100
679,100
680,100
681,100
682,95.08196721311475
683,98.38709677419355
684,93.54838709677419
685,100
686,94.18604651162791
687,97.67441860465117
688,89.28571428571429
689,85.71428571428572
690,100
691,97.75280898876404
692,100
693,100
694,96.15384615384616
695,94.95798319327731
696,100
697,100
698,100
699,100
700,100
701,100
702,100
703,100
704,100
705,100
706,100
707,97.32620320855615
708,100
709,100
710,97.47899159663865
711,100
712,90.625
713,95.47738693467336
714,100
715,100
716,100
717,100
718,100
719,100
720,95.07042253521126
721,100
722,100
723,100
724,100
725,100
726,100
727,100
728,96.26168224299066
729,100
730,100
731,100
732,100
733,100
734,100
735,82.70676691729324
736,100
737,100
738,92.94871794871796
739,100
740,100
741,87.9746835443038
742,100
743,100
744,100
745,100
746,100
747,100
748,100
749,100
750,100
751,100
752,100
753,100
754,100
755,86.11111111111111
756,100
757,100
758,93.63636363636364
759,100
760,97.47899159663865
761,100
762,100
763,85.88235294117646
764,100
765,96.63865546218487
766,80
767,100
768,100
769,100
770,100
771,100
772,82.10526315789474
773,100
774,100
775,100
776,100
777,84.12698412698413
778,98.02631578947368
779,82.94573643410853
780,100
781,89.70588235294117
782,82.02247191011236
783,100
784,100
785,100
786,100
787,100
788,6.666666666666671
789,100
790,100
791,97.87234042553192
792,100
793,89.24731182795699
794,100
795,100
796,100
797,98.34710743801652
798,100
799,100
800,86.66666666666667
801,100
802,100
803,100
804,100
805,100
806,100
807,100
808,98.06763285024155
809,100
810,100
811,100
812,100
813,100
814,100
815,92.52873563218391
816,100
817,100
818,100
819,97.12230215827338
820,88.35616438356165
821,100
822,100
823,100
824,100
825,100
826,100
827,100
828,100
829,100
830,93.90243902439025
831,95.77464788732394
832,100
833,100
834,100
835,100
836,100
837,100
838,100
839,100
840,95.9349593495935
841,93.33333333333333
842,100
843,100
844,93.125
845,100
846,100
847,100
848,100
849,84.61538461538461
850,89.33333333333333
851,98.71794871794872
852,100
853,85.33333333333333
854,100
855,93.65079365079364
856,100
857,100
858,94.3089430894309
859,100
860,100
861,86.41975308641975
862,89.77272727272727
863,100
864,100
865,96.875
866,80
867,92.95774647887323
868,100
869,100
870,92.3076923076923
871,100
872,100
873,90.34482758620689
874,100
875,100
876,100
877,65.9090909090909
878,100
879,100
880,85.98130841121495
881,78.125
882,82.14285714285714
883,100
884,93.44262295081967
885,100
886,85.90604026845638
887,100
888,100
889,100
890,100
891,99.23076923076923
892,100
893,97.93103448275862
894,100
895,96.03174603174604
896,100
897,100
898,100
899,100
900,100
901,100
902,100
903,90.76923076923077
904,100
905,100
906,100
907,100
908,97.60479041916167
909,100
910,100
911,100
912,100
913,88.66666666666667
914,100
915,100
916,100
917,97.61904761904762
918,96.7032967032967
919,87.32394366197184
920,100
921,100
922,100
923,100
924,100
925,100
926,100
927,94.30379746835443
928,100
929,100
930,100
931,100
932,91.48936170212767
933,100
934,100
935,100
936,95.0354609929078
937,96.51162790697674
938,95.65217391304348
939,100
940,100
941,100
942,100
943,100
944,100
945,100
946,100
947,100
948,100
949,100
950,100
951,100
952,91.66666666666667
953,100
954,93.61702127659575
955,98.27586206896552
956,100
957,100
958,100
959,100
960,100
961,100
962,100
963,93.16239316239316
964,100
965,95.33678756476684
966,100
967,100
968,100
969,89.28571428571429
970,62.83185840707964
971,100
972,100
973,92.26190476190476
974,100
975,98.03921568627452
976,100
977,100
978,100
979,100
980,100
981,96.5034965034965
982,100
983,100
984,100
985,93.79310344827586
986,100
987,91.75257731958763
988,93.41317365269461
989,100
990,97.93814432989691
991,100
992,100
993,100
994,100
995,100
996,90.78014184397163
997,100
998,100
999,100
1000,100
1001,90
1002,96.07843137254902
1003,100
1004,100
1005,100
1006,100
1007,92.74193548387096
1008,90.9090909090909
1009,97.60765550239235
1010,100
1011,100
1012,100
1013,100
1014,97.83783783783784
1015,100
1016,100
1017,100
1018,100
1019,92.07920792079207
1020,31.313131313131322
1021,100
1022,100
1023,100
1024,100
1025,100
1026,100
1027,93.18181818181819
1028,95.91836734693878
1029,100
1030,100
1031,99.33333333333333
1032,100
1033,100
1034,100
1035,100
1036,100
1037,100
1038,100
1039,100
1040,100
1041,98.18181818181819
1042,100
1043,91.66666666666667
1044,100
1045,100
1046,100
1047,100
1048,100
1049,96
1050,100
1051,100
1052,100
1053,91.13924050632912
1054,100
1055,100
1056,100
1057,92.85714285714286
1058,100
1059,100
1060,74.46808510638297
1061,100
1062,100
1063,100
1064,100
1065,100
1066,100
1067,100
1068,93.44262295081967
1069,100
1070,100
1071,95.58823529411765
1072,96.66666666666667
1073,83.19327731092437
1074,100
1075,100
1076,92.66666666666667
1077,100
1078,100
1079,91.66666666666667
1080,100
1081,100
1082,96.84210526315789
1083,100
1084,95.38461538461539
1085,88.78504672897196
1086,100
1087,88.88888888888889
1088,100
1089,100
1090,95.20547945205479
1091,100
1092,100
1093,100
1094,86.95652173913044
1095,90.06622516556291
1096,100
1097,92.63157894736842
1098,88.51674641148325
1099,88.54166666666667
1100,100
1101,100
1102,90.1639344262295
1103,100
1104,100
1105,100
1106,100
1107,100
1108,80.28169014084507
1109,91.73553719008264
1110,90.69767441860465
1111,94.73684210526316
1112,91.15044247787611
1113,72.04301075268818
1114,100
1115,100
1116,100
1117,88.65979381443299
1118,92.6829268292683
1119,80
1120,94.02173913043478
1121,89.47368421052632
1122,100
1123,92.40506329113924
1124,98.7012987012987
1125,96.12403100775194
1126,81.57894736842105
1127,94.8051948051948
1128,87.35632183908046
1129,100
1130,100
1131,87.22222222222223
1132,75.88235294117646
1133,92.04545454545455
1134,90.9090909090909
1135,100
1136,96.49122807017544
1137,96.64429530201342
1138,77.54010695187165
1139,88.27160493827161
1140,100
1141,100
1142,97.91666666666667
1143,100
1144,100
1145,100
1146,68.42105263157895
1147,91.04477611940298
1148,100
1149,90.54054054054055
1150,96.61016949152543
1151,78.86178861788618
1152,97.09302325581396
1153,100
1154,100
1155,100
1156,100
1157,90.21739130434783
1158,76.37795275590551
1159,60.65573770491803
1160,49.122807017543856
1161,100
1162,100
1163,60.273972602739725
1164,74.56140350877193
1165,100
1166,100
1167,90
1168,100
1169,100
1170,100
1171,93.66197183098592
1172,100
